kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
K05354.01,FALSE POSITIVE,FALSE POSITIVE,,81.871309,0.1996,1.606,98.2,1.12,480.0,12.59,5.40,6343.00,4.375,1.1150,12.869,1,0,0,0
K05355.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.566805859,0.724,3.835,61.1,1.25,2858.0,15850.69,21.50,6413.00,4.203,1.4940,13.857,1,0,1,1
K05356.01,FALSE POSITIVE,FALSE POSITIVE,,326.36595188,,3.75,,,,,,,,,14.983,1,0,0,0
K05357.01,FALSE POSITIVE,FALSE POSITIVE,,520.58269,0.045,2.264,348,1.94,244.0,0.83,6.00,6210.00,4.450,1.0330,14.027,1,0,0,0
K05358.01,CANDIDATE,CANDIDATE,,126.586058,0.799,5.41,124.9,1.54,460.0,10.54,10.50,6611.00,4.269,1.2490,12.968,0,0,0,0
K05359.01,CANDIDATE,CANDIDATE,,2.7200197,0.0078,1.874,869,1.53,713.0,61.08,8.50,3939.00,4.735,0.5270,16.560,0,0,0,0
K05479.01,CANDIDATE,CANDIDATE,,18.347081,0.1988,2.825,1126.6,5.65,855.0,126.14,11.60,5465.00,3.968,1.7020,14.261,0,0,0,0
K05480.01,CANDIDATE,CANDIDATE,,57.140035,0.0783,5.684,1567,5.78,588.0,28.34,7.20,5936.00,4.103,1.4600,16.558,0,0,0,0
K05481.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.718643659,0.922,2.51246,124930,50.85,2002.0,3813.75,575.00,5853.00,4.483,0.9340,15.121,0,1,0,0
K05482.01,CANDIDATE,CANDIDATE,1.0000,31.707574649,0.923,7.6771,787.3,2.96,547.0,21.10,5.50,5861.00,4.546,0.8650,15.197,0,0,0,0
K05483.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,17.946328114,0.774,8.15905,102994,66.65,845.0,120.63,3497.60,5228.00,3.906,1.7220,14.933,0,1,0,0
K05484.01,FALSE POSITIVE,FALSE POSITIVE,,204.818268,0.346,1.93,303.6,5.18,525.0,17.90,5.40,6060.00,3.650,2.9300,11.784,1,0,0,0
K05485.01,CANDIDATE,CANDIDATE,0.2750,9.3589254,0.184,3.169,1527,17.37,1528.0,1288.85,8.90,5188.00,3.327,4.5210,17.054,0,0,0,0
K05486.01,CANDIDATE,CANDIDATE,1.0000,4.15472242,0.971,1.791,2243,23.47,2292.0,6522.18,19.70,6996.00,3.627,3.3590,12.572,0,0,0,0
K05606.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,23.81490574,0.772,1.9948,79201,63.1,847.0,121.57,444.40,5421.00,3.790,1.8900,14.488,0,1,0,0
K05607.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.3274511,0.245,3.465,123.6,0.66,1009.0,243.87,16.60,4137.00,4.646,0.6100,15.158,0,0,1,1
K05608.01,CANDIDATE,CANDIDATE,,87.565484,0.0563,2.527,396,2.12,437.0,8.60,6.70,6064.00,4.429,1.0690,15.212,0,0,0,0
K05609.01,CANDIDATE,CANDIDATE,,535.1515,0.3162,2.826,362.3,2.7,258.0,1.04,8.60,5468.00,4.085,1.4230,12.706,0,0,0,0
K05610.01,CANDIDATE,CANDIDATE,,495.40462,2.3238,0.63,904,152.21,248.0,0.90,5.50,6225.00,4.450,1.0310,13.825,0,0,0,0
K05611.01,FALSE POSITIVE,FALSE POSITIVE,,209.238576,0.2683,2.245,154.7,1.43,354.0,3.72,5.40,6302.00,4.345,1.1350,13.564,1,0,0,0
K05612.01,CANDIDATE,CANDIDATE,,353.65927,0.247,4.543,1018,2.58,223.0,0.58,7.50,5438.00,4.574,0.8200,15.871,0,0,0,0
K05613.01,CANDIDATE,CANDIDATE,,346.4174,0.1572,9.23,662,2.41,251.0,0.94,7.90,5754.00,4.490,0.9460,15.612,0,0,0,0
K05733.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.166835206,1.257,2.17596,15527.2,96.28,3457.0,33728.08,388.60,8982.00,4.111,2.1230,14.990,0,1,0,0
K05734.01,FALSE POSITIVE,FALSE POSITIVE,,230.70578883,,2.69,,,,,,,,,14.626,1,0,0,0
K05735.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,4.99471597,0.698,3.44,53,2.2,1861.0,2836.06,14.10,6409.00,3.706,2.8300,13.352,0,0,0,1
K05736.01,CANDIDATE,CANDIDATE,0.5600,161.651504,0.736,2.509,253.6,2.22,377.0,4.77,8.40,5725.00,4.212,1.2890,13.756,0,0,0,0
K05737.01,CANDIDATE,CANDIDATE,,376.24253,0.328,4.064,185.7,1.32,254.0,0.99,6.30,5916.00,4.463,0.9600,13.772,0,0,0,0
K05738.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,27.659607786,0.604,4.16321,318404,50.7,499.0,14.66,4791.00,5310.00,4.593,0.7680,14.706,0,1,0,0
K05739.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,476.727302,0.008,9.327,1035.7,23.42,530.0,18.64,17.90,5068.00,2.827,7.4170,13.587,1,0,0,0
K05740.01,CANDIDATE,CANDIDATE,,21.7997515,0.1657,4.756,109.5,1.01,674.0,48.75,8.70,6122.00,4.487,0.9640,14.820,0,0,0,0
K05360.01,CANDIDATE,CANDIDATE,,54.595746,0.332,2.21,135.8,2,649.0,41.81,8.70,6014.00,3.989,1.6990,13.670,0,0,0,0
K05361.01,FALSE POSITIVE,FALSE POSITIVE,0.6480,22.0495604,0.651,3.428,134.5,1.9,912.0,163.51,15.40,6821.00,4.176,1.5480,13.454,1,0,0,0
K05362.01,FALSE POSITIVE,FALSE POSITIVE,,150.70039392,,2.82,,,,,,,,,15.396,1,0,0,0
K05363.01,FALSE POSITIVE,FALSE POSITIVE,,44.48477463,,1.67,,,,,,,,,15.179,1,0,0,0
K05364.01,FALSE POSITIVE,FALSE POSITIVE,,93.6452481,,2.12,,,,,,,,,15.854,1,0,0,0
K05365.01,CANDIDATE,CANDIDATE,,585.64118,0.5274,13.97,565.2,2.2,207.0,0.43,12.50,5779.00,4.526,0.9010,14.644,0,0,0,0
K05366.01,FALSE POSITIVE,FALSE POSITIVE,,574.69029,0.004,4.269,276.8,1.26,191.0,0.31,7.20,5503.00,4.557,0.7640,13.873,1,0,0,0
K05367.01,CANDIDATE,CANDIDATE,,502.98283916,,2.94,,,,,,,,,14.030,0,0,0,0
K05487.01,CANDIDATE,CANDIDATE,,48.8130123,0.0608,1.538,702,2.95,553.0,22.17,8.80,6202.00,4.395,1.1100,15.861,0,0,0,0
K05488.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,280.1604956,1.04,2.8637,12946,19.25,237.0,0.74,54.50,5387.00,4.581,0.7990,15.884,0,0,1,0
K05489.01,FALSE POSITIVE,FALSE POSITIVE,,370.46262,0.2421,9.541,347.9,2.03,284.0,1.53,12.10,6295.00,4.401,1.0800,13.840,1,0,0,0
K05490.01,FALSE POSITIVE,FALSE POSITIVE,,116.301793,0.4631,2.253,649,2.18,336.0,3.01,6.30,5593.00,4.552,0.8420,15.503,1,0,0,0
K05491.01,FALSE POSITIVE,FALSE POSITIVE,,480.19416,0.1548,10.76,372.3,1.79,235.0,0.72,9.10,6072.00,4.510,0.9230,14.382,1,0,0,0
K05492.01,FALSE POSITIVE,FALSE POSITIVE,,368.49828,0.1772,14.903,581.9,1.86,214.0,0.50,18.00,5255.00,4.527,0.7830,14.697,1,0,0,0
K05493.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,6.993576155,1.317,21.2695,2924,101.15,1605.0,1569.11,643.30,6565.00,3.803,2.4670,12.594,0,1,0,0
K05494.01,FALSE POSITIVE,FALSE POSITIVE,,223.52131732,,3.27,,,,,,,,,13.658,1,0,0,0
K05614.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.811461128,0.309,8.42343,921671,373.77,3438.0,33024.44,3934.30,8572.00,3.776,3.0340,13.947,0,1,0,0
K05615.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,2.17491508,0.719,8.4418,635412,193.73,2009.0,3847.36,1572.00,6792.00,4.143,1.6360,14.281,0,1,0,0
K05616.01,CANDIDATE,CANDIDATE,,441.61919,0.5027,5.372,820,1.71,152.0,0.12,7.80,4351.00,4.659,0.5920,14.497,0,0,0,0
K05617.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,24.5002702,0.405,4.079,153.5,0.73,409.0,6.61,13.30,4519.00,4.688,0.5970,13.511,0,1,1,0
K05618.01,CANDIDATE,CANDIDATE,,318.49078,0.4328,3.012,630,3.01,301.0,1.94,6.30,6026.00,4.302,1.1760,14.582,0,0,0,0
K05619.01,FALSE POSITIVE,FALSE POSITIVE,,2.16402661,,2.78,,,,,,,,,15.090,0,1,0,0
K05620.01,FALSE POSITIVE,FALSE POSITIVE,,392.89275632,,4.93,,,,,,,,,13.802,1,0,0,0
K05621.01,FALSE POSITIVE,FALSE POSITIVE,,114.734287,0.3694,3.724,242.9,1.1,296.0,1.82,6.70,5083.00,4.569,0.7100,14.259,1,0,0,0
K05741.01,CANDIDATE,CANDIDATE,,362.0619,0.524,14.02,886.2,2.12,203.0,0.41,13.50,5271.00,4.636,0.6980,15.766,0,0,0,0
K05742.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.340649911,0.561,5.0912,627633,127.25,2004.0,3824.87,791.00,6332.00,4.260,1.2220,14.558,0,1,1,0
K05743.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,30.69537638,0.846,5.6634,19941,19.39,662.0,45.29,186.80,6185.00,4.356,1.1920,15.496,0,0,1,1
K05744.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,30.69533113,1.041,5.94855,88771.2,69.4,737.0,69.65,7846.30,6335.00,4.171,1.2860,12.508,0,1,0,0
K05745.01,CANDIDATE,CANDIDATE,0.0000,11.374442708,0.978,2.30694,27904.9,22.86,687.0,52.84,643.60,5297.00,4.546,0.8080,14.585,0,0,0,0
K05746.01,FALSE POSITIVE,FALSE POSITIVE,,49.873958,0.4119,1.351,562,1.5,366.0,4.26,5.70,4979.00,4.632,0.6290,15.518,1,0,0,0
K05747.01,CANDIDATE,CANDIDATE,,411.447056,0.287,3.481,285.2,2.86,342.0,3.22,7.30,6519.00,4.108,1.6720,13.810,0,0,0,0
K05748.01,CANDIDATE,CANDIDATE,0.9890,29.9371143,0.321,4.435,194.3,1.19,501.0,14.87,11.60,5115.00,4.470,0.8660,14.489,0,0,0,0
K05368.01,FALSE POSITIVE,FALSE POSITIVE,,114.25041494,,2.11,,,,,,,,,15.872,1,0,0,0
K05369.01,CANDIDATE,CANDIDATE,,651.358046,0.0946,4.384,570.8,14.58,411.0,6.75,11.00,5122.00,3.172,6.2610,12.888,0,0,0,0
K05370.01,FALSE POSITIVE,FALSE POSITIVE,,407.97623,0.0598,14.69,237.5,4.63,498.0,14.53,11.20,7612.00,3.787,2.9680,12.234,1,0,0,0
K05371.01,CANDIDATE,CANDIDATE,0.0480,33.3037881,0.072,3.003,272.4,1.14,422.0,7.53,8.10,4899.00,4.624,0.7130,14.733,0,0,0,0
K05372.01,CANDIDATE,CANDIDATE,,212.60398,0.0513,5.74,188.5,1.64,337.0,3.06,7.10,5834.00,4.284,1.2070,14.010,0,0,0,0
K05373.01,CANDIDATE,CANDIDATE,,50.550788,0.632,2.353,154.5,5,790.0,92.03,7.90,5031.00,3.433,3.8590,11.509,0,0,0,0
K05374.01,FALSE POSITIVE,FALSE POSITIVE,,239.25578975,,5.21,,,,,,,,,13.816,1,0,0,0
K05375.01,CANDIDATE,CANDIDATE,0.1760,285.374561,0.018,4.865,482.3,5.94,423.0,7.54,13.70,5142.00,3.470,2.7560,13.863,0,0,0,0
K05495.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,6.279888981,1.244,5.5086,1514.6,196.78,1931.0,3281.24,150.50,5057.00,3.137,6.2220,13.285,0,1,1,0
K05496.01,FALSE POSITIVE,FALSE POSITIVE,,37.47695717,,1.46,,,,,,,,,14.508,1,0,1,0
K05497.01,CANDIDATE,CANDIDATE,,93.359737,0.0547,5.397,38.3,1.05,592.0,29.01,8.10,6809.00,4.078,1.6730,10.926,0,0,0,0
K05498.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,519.80221867,0.894,14.9678,77183.1,40.88,216.0,0.51,2502.90,5310.00,4.356,1.0300,12.651,0,1,0,0
K05499.01,CANDIDATE,CANDIDATE,,122.58481,0.3468,22.37,318.9,1.19,279.0,1.43,7.60,5003.00,4.602,0.6690,15.443,0,0,0,0
K05500.01,CANDIDATE,CANDIDATE,,84.934357,0.1612,3.169,129.7,1.6,531.0,18.83,5.90,6290.00,4.156,1.3950,13.670,0,0,0,0
K05501.01,FALSE POSITIVE,FALSE POSITIVE,,48.9200563,0.6077,2.295,333.9,1.71,456.0,10.22,7.00,5375.00,4.433,0.8990,14.981,1,0,0,0
K05502.01,CANDIDATE,CANDIDATE,,421.98194,0.1494,13.799,173.1,2.02,334.0,2.96,15.00,6760.00,4.193,1.5150,12.338,0,0,0,0
K05622.01,CONFIRMED,CANDIDATE,0.9540,469.61309,0.906,13.709,1234.7,3.24,200.0,0.37,18.20,5474.00,4.598,0.7630,15.696,0,0,0,0
K05623.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,583.73632,0.126,15.75,338.6,2.65,266.0,1.19,11.40,6003.00,4.176,1.4420,14.495,1,0,0,0
K05624.01,FALSE POSITIVE,FALSE POSITIVE,,502.658,0.3138,19.51,216,0.69,116.0,0.04,10.00,3754.00,4.773,0.4730,13.676,1,0,0,0
K05625.01,CANDIDATE,CANDIDATE,0.7890,116.454312,0.006,15.826,2125.3,3.33,306.0,2.06,30.00,5197.00,4.548,0.7360,16.017,0,0,0,0
K05626.01,CANDIDATE,CANDIDATE,,397.499229,0.5839,8.019,2629.7,6.57,293.0,1.73,34.80,6423.00,4.370,1.2310,15.312,0,0,0,0
K05627.01,FALSE POSITIVE,FALSE POSITIVE,,243.954706,0.1207,2.562,291.7,1.35,257.0,1.03,5.20,5578.00,4.578,0.7940,14.430,1,0,0,0
K05628.01,CANDIDATE,CANDIDATE,0.8740,24.9093027,0.679,3.8,332.6,1.32,452.0,9.90,10.40,4810.00,4.633,0.6850,15.712,0,0,0,0
K05629.01,CANDIDATE,CANDIDATE,,192.138741,0.0503,3.218,151.4,1.93,407.0,6.48,8.20,6065.00,4.098,1.5690,12.534,0,0,0,0
K05749.01,CANDIDATE,CANDIDATE,,281.95332,0.6164,2.756,1039,2.31,204.0,0.41,7.60,4864.00,4.628,0.6920,15.399,0,0,0,0
K05750.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,12.71368909,0.196,1.875,192.2,1.09,700.0,56.78,9.80,5715.00,4.586,0.7820,15.127,0,0,1,1
K05751.01,FALSE POSITIVE,FALSE POSITIVE,,25.26363805,,2.72,,,,,,,,,12.231,1,0,0,0
K05752.01,FALSE POSITIVE,FALSE POSITIVE,0.9960,1.391716834,0.233,1.421,41,36.19,8346.0,1150147.99,9.70,3749.00,0.833,59.6840,13.710,0,1,1,0
K05753.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,70.516233809,0.587,4.09296,330180,52.74,390.0,5.47,3168.80,5511.00,4.531,0.7890,15.284,0,1,0,0
K05754.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,2.645596805,1.239,2.9095,1272.7,167.05,2452.0,8539.63,166.80,4980.00,3.167,5.4430,12.375,0,1,1,0
K05755.01,CANDIDATE,CANDIDATE,,388.67155,0.0576,11.701,371.3,1.49,210.0,0.46,10.10,5354.00,4.587,0.7880,14.829,0,0,0,0
K05756.01,FALSE POSITIVE,FALSE POSITIVE,,105.6327297,,2.73,,,,,,,,,13.568,1,0,0,0
K05376.01,FALSE POSITIVE,FALSE POSITIVE,,274.553579,0.1125,5.95,218.3,1.66,322.0,2.55,6.70,6267.00,4.334,1.1180,13.715,1,0,0,0
K05377.01,FALSE POSITIVE,FALSE POSITIVE,,251.02304011,,3.11,,,,,,,,,13.439,1,0,0,0
K05378.01,FALSE POSITIVE,FALSE POSITIVE,,1.80774253,0.9062,2.637,592.6,5.29,1822.0,2606.24,15.10,5164.00,3.880,1.7790,15.651,0,1,0,1
K05379.01,CANDIDATE,CANDIDATE,,520.655224,0.2674,12.94,314.9,7.58,401.0,6.12,14.40,5227.00,3.321,4.3130,12.518,0,0,0,0
K05380.01,CANDIDATE,CANDIDATE,,369.93355,0.149,7.6,995,3.24,270.0,1.25,15.80,6158.00,4.453,1.0240,15.524,0,0,0,0
K05381.01,FALSE POSITIVE,FALSE POSITIVE,,28.7369766,0.1108,1.586,525,1.95,550.0,21.64,5.50,5722.00,4.547,0.8540,15.642,1,0,0,0
K05382.01,FALSE POSITIVE,FALSE POSITIVE,0.0070,2.45649061,0.167,2.844,287.8,14.14,3440.0,33039.62,21.00,4870.00,2.486,8.5310,10.450,0,0,1,0
K05383.01,FALSE POSITIVE,FALSE POSITIVE,,98.51783198,,1.65,,,,,,,,,14.037,1,0,0,0
K05503.01,FALSE POSITIVE,FALSE POSITIVE,,457.513348,0.9613,5.763,562.5,25.18,512.0,16.21,3.90,5047.00,2.966,7.8210,13.853,1,0,0,0
K05504.01,FALSE POSITIVE,FALSE POSITIVE,,224.02589924,,2.93,,,,,,,,,15.496,1,0,0,0
K05505.01,FALSE POSITIVE,FALSE POSITIVE,,323.77153,0.083,17.57,353.7,1.44,216.0,0.52,10.60,5196.00,4.586,0.7840,14.458,1,0,0,0
K05506.01,CANDIDATE,CANDIDATE,,641.60204,0.3218,16.762,237.3,1.61,230.0,0.66,10.60,6277.00,4.449,1.0310,14.152,0,0,0,0
K05507.01,FALSE POSITIVE,FALSE POSITIVE,,40.0389613,0.3619,1.711,109.4,0.95,517.0,16.85,5.70,5701.00,4.437,0.9030,13.699,1,0,0,0
K05508.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,22.571972634,1.056,4.00349,79325.7,46.14,617.0,34.24,1040.10,5645.00,4.431,0.8710,15.450,0,1,0,0
K05509.01,CANDIDATE,CANDIDATE,,28.406342,0.2208,2.598,223.6,1.41,613.0,33.44,5.40,6085.00,4.474,0.9360,15.423,0,0,0,0
K05510.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.018861199,0.358,6.5005,291214,93.47,2505.0,9299.20,911.30,6225.00,4.009,1.6720,14.039,0,1,0,0
K05630.01,FALSE POSITIVE,FALSE POSITIVE,,80.519237,0.102,4.044,92.5,1.08,476.0,12.11,7.20,6251.00,4.378,1.1190,12.725,1,0,0,0
K05631.01,FALSE POSITIVE,FALSE POSITIVE,,149.356804,0.1627,15.415,171.6,2.92,560.0,23.18,14.00,6569.00,3.842,2.2030,13.825,1,0,0,0
K05632.01,CANDIDATE,CANDIDATE,0.9280,264.466625,0.129,6.371,437.3,2.61,346.0,3.41,27.00,6551.00,4.337,1.2360,11.154,0,0,0,0
K05633.01,CANDIDATE,CANDIDATE,,151.77884,0.159,2.615,189.7,4.35,616.0,34.01,8.20,6328.00,3.634,3.1340,11.141,0,0,0,0
K05634.01,FALSE POSITIVE,FALSE POSITIVE,,50.47759052,,2.02,,,,,,,,,12.909,1,0,0,0
K05635.01,CANDIDATE,CANDIDATE,,113.993156,0.7026,7.721,69.7,2.23,729.0,66.64,15.60,7892.00,3.921,2.4960,11.176,0,0,0,0
K05636.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,2.79123954,0.709,2.843,154.8,2.22,1771.0,2322.96,25.30,6407.00,4.111,1.6680,13.116,0,1,1,0
K05637.01,FALSE POSITIVE,FALSE POSITIVE,,223.31769215,,3.54,,,,,,,,,13.705,1,0,0,0
K05757.01,FALSE POSITIVE,FALSE POSITIVE,0.0100,44.637111,0.029,5.868,282.5,1.28,432.0,8.22,9.40,5222.00,4.518,0.7800,15.292,0,0,1,0
K05758.01,CANDIDATE,CANDIDATE,,102.493119,0.9591,2.814,636.1,2.7,317.0,2.37,8.30,5166.00,4.583,0.7910,15.142,0,0,0,0
K05759.01,CANDIDATE,CANDIDATE,,284.94212784,,3.2,,,,,,,,,13.248,0,0,0,0
K05760.01,FALSE POSITIVE,FALSE POSITIVE,,365.620697,0.4173,32.263,27188,12.75,215.0,0.50,671.10,5273.00,4.531,0.7680,14.622,0,1,0,0
K05761.01,CANDIDATE,CANDIDATE,0.9860,6.13292733,0.225,1.561,58.7,1.56,1379.0,854.43,10.00,5877.00,3.941,2.0340,13.421,0,0,0,0
K05762.01,CANDIDATE,CANDIDATE,1.0000,12.63063129,0.017,2.212,300.8,1.37,689.0,53.17,9.50,5579.00,4.580,0.7980,15.633,0,0,0,0
K05763.01,FALSE POSITIVE,FALSE POSITIVE,,191.272501,0.504,3.064,286.5,1.59,310.0,2.18,5.80,5727.00,4.430,0.9180,13.955,1,0,0,0
K05764.01,CANDIDATE,CANDIDATE,,286.02266,0.3591,10.43,1036,2.03,180.0,0.25,9.80,4368.00,4.624,0.6370,15.450,0,0,0,0
K05384.01,CANDIDATE,CANDIDATE,1.0000,7.95445779,0.021,4.6012,6269.4,9.5,1064.0,303.36,228.40,6217.00,4.306,1.1960,14.406,0,0,0,0
K05385.01,CANDIDATE,CANDIDATE,,331.70918,78.4871,7.44,3463,6815.75,221.0,0.56,9.50,5282.00,4.565,0.8050,15.540,0,0,0,0
K05386.01,FALSE POSITIVE,FALSE POSITIVE,,575.42002,0.1538,17.22,401.7,1.91,225.0,0.61,11.70,6025.00,4.448,0.9490,14.693,1,0,0,0
K05387.01,CANDIDATE,CANDIDATE,,297.78282,0.2697,18.38,392.4,1.17,167.0,0.18,10.80,4192.00,4.657,0.5900,14.587,0,0,0,0
K05388.01,CANDIDATE,CANDIDATE,0.0860,137.396194,0.525,17.61,155.4,3.38,517.0,16.87,13.20,5425.00,3.704,2.6550,13.668,0,0,0,0
K05389.01,CANDIDATE,CANDIDATE,,365.739893,0.6206,1.218,300.7,1.73,241.0,0.80,4.70,5420.00,4.396,0.9530,12.962,0,0,0,0
K05390.01,CANDIDATE,CANDIDATE,,104.198102,0.3437,3.2,652.2,5.13,497.0,14.46,8.90,5087.00,3.759,2.0240,14.457,0,0,0,0
K05391.01,FALSE POSITIVE,FALSE POSITIVE,,368.72715,0.3411,5.06,426.6,1.55,215.0,0.51,6.40,5401.00,4.569,0.7490,14.598,1,0,0,0
K05511.01,CANDIDATE,CANDIDATE,,74.833577,0.1101,3.247,86.4,1.68,590.0,28.65,6.40,5933.00,3.953,1.8070,12.395,0,0,0,0
K05512.01,CANDIDATE,CANDIDATE,1.0000,8.5852872,0.029,2.834,1406,3.02,777.0,85.95,11.00,5488.00,4.570,0.8180,16.565,0,0,0,0
K05513.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,100.303613,0.388,10.578,488038,78.77,421.0,7.41,354.70,6060.00,4.397,1.0460,17.908,0,1,0,0
K05514.01,CANDIDATE,CANDIDATE,,102.100752,0.492,2.009,194.2,2.63,551.0,21.84,5.20,6359.00,4.046,1.8300,13.845,0,0,0,0
K05515.01,CANDIDATE,CANDIDATE,1.0000,6.263491873,0.048,0.8513,2829,6.46,1180.0,458.50,35.10,6247.00,4.255,1.1940,13.952,0,0,0,0
K05516.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.83620025,0.56,3.7127,331275,65.64,1932.0,3299.29,145.40,5780.00,4.438,1.0000,20.003,0,1,0,0
K05517.01,CANDIDATE,CANDIDATE,,335.43143,0.4062,10.3,228.1,7.12,468.0,11.31,6.80,5172.00,3.315,4.7210,13.938,0,0,0,0
K05518.01,CANDIDATE,CANDIDATE,0.0000,558.21886,0.022,13.556,1539.4,3.1,198.0,0.36,19.10,5679.00,4.581,0.7940,15.326,0,0,0,0
K05638.01,CANDIDATE,CANDIDATE,,290.02002,0.5367,23.87,172.5,1.56,321.0,2.51,7.60,6452.00,4.384,1.1480,14.737,0,0,0,0
K05639.01,CANDIDATE,CANDIDATE,,279.21957,0.6009,10.015,333.5,4.92,395.0,5.77,10.50,5159.00,3.648,2.6040,13.845,0,0,0,0
K05640.01,CANDIDATE,CANDIDATE,,348.665961,0.0873,3.849,391.2,9.56,493.0,13.93,10.80,5183.00,3.166,4.8900,12.038,0,0,0,0
K05641.01,FALSE POSITIVE,FALSE POSITIVE,,616.34132,0.28,12.724,1287,2.11,131.0,0.07,12.50,4197.00,4.659,0.5880,15.894,1,0,0,0
K05642.01,CANDIDATE,CANDIDATE,,222.28056,0.2151,3.035,271.9,2.56,405.0,6.37,8.00,6543.00,4.170,1.5310,12.401,0,0,0,0
K05643.01,CANDIDATE,CANDIDATE,,570.01886,0.1946,3.52,428.5,1.62,190.0,0.31,6.80,5496.00,4.579,0.7900,14.441,0,0,0,0
K05644.01,CANDIDATE,CANDIDATE,,378.93139106,,14.11,,,,,,,,,15.316,0,0,0,0
K05645.01,CANDIDATE,CANDIDATE,,580.85326788,,16.63,,,,,,,,,15.927,0,0,0,0
K05765.01,FALSE POSITIVE,FALSE POSITIVE,,390.40832,0.0407,7.916,251.9,0.63,115.0,0.04,8.50,3659.00,4.858,0.4000,13.974,1,0,0,0
K05766.01,FALSE POSITIVE,FALSE POSITIVE,,191.528018,0.0258,2.342,171.8,1.32,334.0,2.95,6.40,6054.00,4.416,1.0090,13.337,1,0,0,0
K05767.01,FALSE POSITIVE,FALSE POSITIVE,,386.59946,0.2307,3.305,380.7,1.89,259.0,1.06,5.80,6137.00,4.487,0.9630,14.790,1,0,0,0
K05768.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,15.4032765,0.623,3.246,253,1.32,626.0,36.41,9.20,5272.00,4.508,0.7990,15.555,0,0,1,0
K05769.01,CANDIDATE,CANDIDATE,0.8990,7.58062893,0.382,3.484,86.1,0.97,937.0,182.01,10.90,5753.00,4.417,1.0410,14.498,0,0,0,0
K05770.01,FALSE POSITIVE,FALSE POSITIVE,,61.0011095,0.7091,1.049,408,2.55,536.0,19.57,4.60,6418.00,4.395,1.1710,15.227,1,0,0,0
K05771.01,FALSE POSITIVE,FALSE POSITIVE,,198.232389,0.0297,1.919,416.4,2.28,352.0,3.64,5.70,6263.00,4.382,1.1130,13.991,1,0,0,0
K05392.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.66062715,1.208,4.56,248.5,26.13,2327.0,6966.29,7.80,6322.00,4.426,1.0750,14.162,0,1,0,1
K05393.01,CANDIDATE,CANDIDATE,,248.421771,0.7838,4.187,704,18.92,579.0,26.64,8.80,4895.00,3.008,6.4280,13.586,0,0,0,0
K05394.01,FALSE POSITIVE,FALSE POSITIVE,,456.5734,0.1768,5.465,397.5,7.88,413.0,6.88,7.60,5002.00,3.216,4.0420,13.731,1,0,0,0
K05395.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,601.13797,0.057,15.26,172.8,1.81,254.0,0.99,9.90,5786.00,4.155,1.3880,13.170,1,0,0,0
K05396.01,FALSE POSITIVE,FALSE POSITIVE,0.0000,344.06248,0.935,15.6,136.3,5.26,589.0,28.42,17.70,7664.00,3.611,3.6970,11.566,1,0,0,0
K05397.01,FALSE POSITIVE,FALSE POSITIVE,,39.94344731,,1.71,,,,,,,,,12.218,1,0,0,0
K05398.01,CANDIDATE,CANDIDATE,,551.22396,0.2134,5.896,570.7,2.1,206.0,0.42,17.20,5691.00,4.544,0.8870,14.465,0,0,0,0
K05399.01,FALSE POSITIVE,FALSE POSITIVE,,466.90824,0.0868,2.64,660,2.19,210.0,0.46,5.40,5340.00,4.456,0.8670,15.202,1,0,0,0
